公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2433,互盛電,116543,117376,120637,-0.7,-3.39,1366136,1341376,1.84
2461,光群雷射,49221,49921,56401,-1.4,-12.73,410512,506604,-18.96
2464,盟立,446780,411373,682748,8.6,-34.56,5972750,5510371,8.39
2477,美隆電,375543,359661,377475,4.41,-0.51,3737935,3798739,-1.6
2482,連宇,80752,43504,88904,85.61,-9.16,790076,903622,-12.56
2488,漢平,89556,122617,114851,-26.96,-22.02,1282038,1484250,-13.62
2495,普安,134988,172111,208785,-21.56,-35.34,1937976,2142616,-9.55
2497,怡利電子,101521,119449,100620,-15.0,0.89,1190077,871938,36.48
3018,同開科技,148408,36643,129348,305.01,14.73,1137525,780157,45.8
3030,德律科技,172652,96337,136596,79.21,26.39,3365344,3274841,2.76
3043,科風,96997,185875,535499,-47.81,-81.88,3241343,6246007,-48.1
3052,夆典,435739,242593,134303,79.61,224.44,2395857,2083801,14.97
3305,昇貿科技,366257,305788,303530,19.77,20.66,4235330,3331859,27.11
3450,聯鈞,146668,150952,216115,-2.83,-32.13,2288639,2505996,-8.67
3518,柏騰科技,28684,11943,19334,140.17,48.36,247895,481347,-48.49
3617,碩天科技,335206,384309,319072,-12.77,5.05,3302753,3529006,-6.41
6139,亞翔工程,430964,510888,353110,-15.64,22.04,5865194,4546140,29.01
6192,巨路國際,296273,343041,332680,-13.63,-10.94,4411876,4330596,1.87
6196,帆宣科技,730356,837503,1686660,-12.79,-56.69,10802376,8237938,31.12
6197,佳必琪,117087,170658,179121,-31.39,-34.63,2604113,3264841,-20.23
6201,亞弘電,234420,240014,251970,-2.33,-6.96,3591286,3922140,-8.43
6215,和椿科技,104832,55437,99831,89.1,5.0,1174749,1292771,-9.12
8021,尖點,87102,80421,97644,8.3,-10.79,1065785,1211764,-12.04
8201,無敵,133631,100226,211878,33.32,-36.93,1673801,2482523,-32.57
合計,合計,1079902343,1117012270,1037105455,-3.32,4.12,12166824639,11890099013,2.32
